Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=290W; Reactive=282var; Appearent=400VA; Line: Current=1.72A; Voltage=233.88V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1041.000; 1059.000; 1054.000; 1058.000; 1051.000; 1049.000; 1057.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=513; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=272W; Reactive=276var; Appearent=404VA; Line: Current=1.88A; Voltage=225.17V; Phase=-43,841rad; Peaks: 1058.000; 1047.000; 1059.000; 1051.000; 1054.000; 1041.000; 1049.000; 1057.000; 1051.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=514; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=253W; Reactive=282var; Appearent=410VA; Line: Current=1.76A; Voltage=226.95V; Phase=-43,841rad; Peaks: 1058.000; 1059.000; 1049.000; 1054.000; 1051.000; 1051.000; 1060.000; 1057.000; 1041.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=515; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=271W; Reactive=281var; Appearent=406VA; Line: Current=1.74A; Voltage=232.06V; Phase=-43,841rad; Peaks: 1057.000; 1051.000; 1054.000; 1060.000; 1041.000; 1058.000; 1047.000; 1059.000; 1051.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=516; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=297W; Reactive=280var; Appearent=408VA; Line: Current=1.80A; Voltage=222.83V; Phase=-43,841rad; Peaks: 1058.000; 1059.000; 1051.000; 1041.000; 1051.000; 1060.000; 1049.000; 1047.000; 1054.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=517; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=294W; Reactive=270var; Appearent=409VA; Line: Current=1.82A; Voltage=230.13V; Phase=-43,841rad; Peaks: 1047.000; 1051.000; 1049.000; 1057.000; 1058.000; 1054.000; 1041.000; 1060.000; 1051.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=518; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=299W; Reactive=281var; Appearent=408VA; Line: Current=1.78A; Voltage=224.28V; Phase=-43,841rad; Peaks: 1051.000; 1057.000; 1059.000; 1041.000; 1060.000; 1051.000; 1047.000; 1058.000; 1049.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=519; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=280W; Reactive=278var; Appearent=400VA; Line: Current=1.81A; Voltage=227.18V; Phase=-43,841rad; Peaks: 1054.000; 1049.000; 1059.000; 1058.000; 1047.000; 1060.000; 1051.000; 1041.000; 1057.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=520; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=266W; Reactive=283var; Appearent=401VA; Line: Current=1.90A; Voltage=229.87V; Phase=-43,841rad; Peaks: 1049.000; 1051.000; 1051.000; 1047.000; 1057.000; 1060.000; 1058.000; 1054.000; 1041.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=521; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=260W; Reactive=284var; Appearent=409VA; Line: Current=1.77A; Voltage=231.18V; Phase=-43,841rad; Peaks: 1047.000; 1051.000; 1041.000; 1057.000; 1060.000; 1049.000; 1051.000; 1059.000; 1054.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=522; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=282W; Reactive=265var; Appearent=409VA; Line: Current=1.75A; Voltage=233.38V; Phase=-43,841rad; Peaks: 1059.000; 1060.000; 1041.000; 1051.000; 1047.000; 1058.000; 1057.000; 1049.000; 1051.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=523; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=268W; Reactive=272var; Appearent=399VA; Line: Current=1.87A; Voltage=229.49V; Phase=-43,841rad; Peaks: 1059.000; 1060.000; 1054.000; 1057.000; 1051.000; 1049.000; 1041.000; 1058.000; 1047.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=524; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=282W; Reactive=272var; Appearent=408VA; Line: Current=1.70A; Voltage=229.26V; Phase=-43,841rad; Peaks: 1041.000; 1054.000; 1047.000; 1051.000; 1060.000; 1057.000; 1049.000; 1051.000; 1058.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=525; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=269W; Reactive=274var; Appearent=400VA; Line: Current=1.89A; Voltage=221.63V; Phase=-43,841rad; Peaks: 1047.000; 1051.000; 1057.000; 1041.000; 1059.000; 1049.000; 1060.000; 1051.000; 1058.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=526; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=295W; Reactive=285var; Appearent=410VA; Line: Current=1.87A; Voltage=228.82V; Phase=-43,841rad; Peaks: 1049.000; 1051.000; 1058.000; 1057.000; 1060.000; 1054.000; 1041.000; 1047.000; 1051.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=527; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=268W; Reactive=282var; Appearent=405VA; Line: Current=1.75A; Voltage=230.45V; Phase=-43,841rad; Peaks: 1051.000; 1054.000; 1058.000; 1041.000; 1051.000; 1057.000; 1047.000; 1059.000; 1060.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=528; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=274W; Reactive=270var; Appearent=396VA; Line: Current=1.72A; Voltage=227.38V; Phase=-43,841rad; Peaks: 1051.000; 1054.000; 1059.000; 1057.000; 1051.000; 1060.000; 1049.000; 1041.000; 1058.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=529; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=287W; Reactive=279var; Appearent=401VA; Line: Current=1.84A; Voltage=232.29V; Phase=-43,841rad; Peaks: 1049.000; 1051.000; 1054.000; 1057.000; 1047.000; 1051.000; 1059.000; 1060.000; 1058.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=530; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=291W; Reactive=269var; Appearent=405VA; Line: Current=1.84A; Voltage=234.89V; Phase=-43,841rad; Peaks: 1059.000; 1054.000; 1057.000; 1047.000; 1058.000; 1051.000; 1051.000; 1049.000; 1060.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=531; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=262W; Reactive=282var; Appearent=403VA; Line: Current=1.80A; Voltage=225.50V; Phase=-43,841rad; Peaks: 1054.000; 1058.000; 1060.000; 1049.000; 1057.000; 1047.000; 1051.000; 1059.000; 1041.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=532; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=283W; Reactive=285var; Appearent=395VA; Line: Current=1.81A; Voltage=227.42V; Phase=-43,841rad; Peaks: 1051.000; 1047.000; 1059.000; 1054.000; 1060.000; 1049.000; 1058.000; 1041.000; 1051.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=533; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=293W; Reactive=284var; Appearent=398VA; Line: Current=1.83A; Voltage=232.31V; Phase=-43,841rad; Peaks: 1051.000; 1060.000; 1057.000; 1054.000; 1049.000; 1041.000; 1058.000; 1047.000; 1051.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=534; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=289W; Reactive=279var; Appearent=406VA; Line: Current=1.84A; Voltage=227.97V; Phase=-43,841rad; Peaks: 1054.000; 1051.000; 1058.000; 1049.000; 1051.000; 1047.000; 1057.000; 1060.000; 1041.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=535; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=293W; Reactive=266var; Appearent=404VA; Line: Current=1.89A; Voltage=220.38V; Phase=-43,841rad; Peaks: 1051.000; 1054.000; 1060.000; 1059.000; 1047.000; 1041.000; 1051.000; 1057.000; 1058.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=536; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=261W; Reactive=266var; Appearent=401VA; Line: Current=1.73A; Voltage=226.52V; Phase=-43,841rad; Peaks: 1047.000; 1049.000; 1041.000; 1058.000; 1054.000; 1057.000; 1051.000; 1051.000; 1059.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=537; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=293W; Reactive=266var; Appearent=405VA; Line: Current=1.76A; Voltage=222.17V; Phase=-43,841rad; Peaks: 1051.000; 1051.000; 1057.000; 1049.000; 1041.000; 1047.000; 1054.000; 1060.000; 1058.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=538; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=289W; Reactive=273var; Appearent=406VA; Line: Current=1.89A; Voltage=225.71V; Phase=-43,841rad; Peaks: 1058.000; 1054.000; 1047.000; 1057.000; 1041.000; 1049.000; 1059.000; 1060.000; 1051.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=539; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=292W; Reactive=266var; Appearent=401VA; Line: Current=1.71A; Voltage=223.23V; Phase=-43,841rad; Peaks: 1049.000; 1060.000; 1058.000; 1051.000; 1057.000; 1047.000; 1051.000; 1059.000; 1041.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=540; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=279W; Reactive=270var; Appearent=406VA; Line: Current=1.72A; Voltage=220.12V; Phase=-43,841rad; Peaks: 1047.000; 1057.000; 1049.000; 1054.000; 1058.000; 1051.000; 1041.000; 1060.000; 1059.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=541; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=282W; Reactive=266var; Appearent=401VA; Line: Current=1.83A; Voltage=229.60V; Phase=-43,841rad; Peaks: 1059.000; 1041.000; 1051.000; 1049.000; 1057.000; 1054.000; 1058.000; 1047.000; 1051.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=542; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=252W; Reactive=268var; Appearent=410VA; Line: Current=1.80A; Voltage=232.94V; Phase=-43,841rad; Peaks: 1041.000; 1049.000; 1057.000; 1051.000; 1058.000; 1059.000; 1047.000; 1054.000; 1051.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=543; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=272W; Reactive=285var; Appearent=399VA; Line: Current=1.75A; Voltage=228.31V; Phase=-43,841rad; Peaks: 1051.000; 1060.000; 1041.000; 1051.000; 1049.000; 1058.000; 1054.000; 1057.000; 1047.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=544; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=251W; Reactive=275var; Appearent=410VA; Line: Current=1.82A; Voltage=232.70V; Phase=-43,841rad; Peaks: 1057.000; 1060.000; 1051.000; 1059.000; 1054.000; 1051.000; 1049.000; 1041.000; 1058.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=545; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=261W; Reactive=271var; Appearent=404VA; Line: Current=1.79A; Voltage=231.68V; Phase=-43,841rad; Peaks: 1058.000; 1060.000; 1051.000; 1049.000; 1057.000; 1054.000; 1059.000; 1047.000; 1051.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=546; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=282W; Reactive=281var; Appearent=405VA; Line: Current=1.85A; Voltage=224.22V; Phase=-43,841rad; Peaks: 1060.000; 1059.000; 1049.000; 1047.000; 1051.000; 1057.000; 1041.000; 1051.000; 1054.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=547; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=270W; Reactive=277var; Appearent=402VA; Line: Current=1.89A; Voltage=222.12V; Phase=-43,841rad; Peaks: 1060.000; 1057.000; 1059.000; 1054.000; 1047.000; 1049.000; 1051.000; 1051.000; 1058.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=548; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=269W; Reactive=281var; Appearent=401VA; Line: Current=1.70A; Voltage=226.25V; Phase=-43,841rad; Peaks: 1049.000; 1060.000; 1051.000; 1057.000; 1051.000; 1058.000; 1047.000; 1059.000; 1054.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=549; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=280W; Reactive=265var; Appearent=399VA; Line: Current=1.89A; Voltage=234.55V; Phase=-43,841rad; Peaks: 1051.000; 1047.000; 1041.000; 1054.000; 1060.000; 1051.000; 1057.000; 1058.000; 1049.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=550; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=298W; Reactive=273var; Appearent=406VA; Line: Current=1.88A; Voltage=233.66V; Phase=-43,841rad; Peaks: 1041.000; 1058.000; 1047.000; 1051.000; 1051.000; 1057.000; 1054.000; 1060.000; 1049.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=551; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=254W; Reactive=266var; Appearent=396VA; Line: Current=1.87A; Voltage=231.44V; Phase=-43,841rad; Peaks: 1057.000; 1054.000; 1059.000; 1041.000; 1058.000; 1060.000; 1047.000; 1051.000; 1049.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=552; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=294W; Reactive=267var; Appearent=404VA; Line: Current=1.80A; Voltage=230.48V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1047.000; 1041.000; 1057.000; 1059.000; 1054.000; 1058.000; 1049.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=553; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=253W; Reactive=270var; Appearent=400VA; Line: Current=1.81A; Voltage=226.51V; Phase=-43,841rad; Peaks: 1059.000; 1047.000; 1057.000; 1051.000; 1054.000; 1051.000; 1041.000; 1060.000; 1049.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
